time,stateRun,private,price,windSpeed,sunshineHour,temperature,special
2022-04-15-20,80,22.3,600,3.7,0,19.7,0
2022-04-15-21,106.7,22.3,600,2.5,0,19.6,0
2022-04-15-22,93.3,22.3,600,3.7,0,19.6,0
2022-04-15-23,333.5,22.3,600,3.7,0,19.6,0
2022-04-16-00,80.1,22.3,600,1.9,0,19.3,0
2022-04-16-01,153.3,22.3,600,2.5,0,18.8,0
2022-04-16-02,260.1,22.3,600,2.4,0,19.1,0
2022-04-16-03,256.8,22.3,600,2.2,0,18.8,0
2022-04-16-04,256.8,22.3,600,2.2,0,18.6,0
2022-04-16-05,256.8,22.3,600,2.6,0,18.5,0
2022-04-16-06,256.8,22.3,600,2.2,0.5,19.4,0
2022-04-16-07,256.8,22.3,600,3.3,1,20,0
2022-04-16-08,256.8,22.3,600,3.2,1,21.2,0
2022-04-16-09,256.9,22.3,600,2.4,1,23,0
2022-04-16-10,183.5,22.3,600,4.1,1,24.1,0
2022-04-16-11,183.6,22.3,600,3.1,1,24.9,0
2022-04-16-12,198.5,22.3,600,3.6,1,24.5,0
2022-04-16-13,258.5,22.3,600,4.4,1,23.9,0
2022-04-16-14,161.8,22.3,600,3.8,1,24.5,0
2022-04-16-15,80,22.3,600,3.5,1,24,0
2022-04-16-16,80,22.3,600,4.5,0.9,22.2,0
2022-04-16-17,80,22.3,600,5.7,0,20.8,0
2022-04-16-18,80,22.3,600,4.5,0,20.2,0
2022-04-16-19,80,22.3,600,2.3,0,19.9,0
2022-04-16-20,80,22.3,600,3,0,19.6,0
2022-04-16-21,80,22.3,600,4,0,19,0
2022-04-16-22,80,22.3,600,2.3,0,19.1,0
2022-04-16-23,186.9,22.3,600,2.4,0,18.8,0
2022-04-17-00,89.6,22.3,600,2.2,0,17.2,0
2022-04-17-01,153.4,22.3,600,1.6,0,16.5,0
2022-04-17-02,256.8,22.3,600,2.3,0,16.9,0
2022-04-17-03,256.8,22.3,600,3.1,0,16.5,0
2022-04-17-04,133.4,22.3,600,2.4,0,16.1,0
2022-04-17-05,153.4,22.3,600,2.4,0,16,0
2022-04-17-06,153.4,22.3,600,1.8,0,16.7,0
2022-04-17-07,153.3,22.3,600,1.6,0.2,17.4,0
2022-04-17-08,261.8,22.3,600,0.8,1,19.9,0
2022-04-17-09,256.8,22.3,600,2.9,1,21.3,0
2022-04-17-10,271.8,22.3,600,3.2,1,21.9,0
2022-04-17-11,271.8,22.3,600,4.4,1,23.9,0
2022-04-17-12,271.8,22.3,600,3.9,1,24.1,0
2022-04-17-13,256.8,22.3,600,4.6,1,23.4,0
2022-04-17-14,256.8,22.3,600,3.8,1,22.1,0
2022-04-17-15,256.8,22.3,600,4.2,1,21.3,0
2022-04-17-16,276.8,22.3,600,3.7,1,20.7,0
2022-04-17-17,80,17.3,600,0.9,0.1,20.9,0
2022-04-17-18,80,22.3,600,3.9,0,19.9,0
2022-04-17-19,80,22.3,600,1.6,0,19.7,0
2022-04-17-20,80,22.3,600,1.6,0,19,0
2022-04-17-21,80,22.3,600,1.2,0,19.3,0
2022-04-17-22,153.4,22.3,600,1.9,0,19.1,0
2022-04-17-23,180.2,22.3,600,1.8,0,18.3,0
2022-04-18-00,271.8,22.3,598,0.8,0,18.1,0
2022-04-18-01,271.8,22.3,598,1.6,0,17.5,0
2022-04-18-02,367.8,22.3,598,1,0,17.4,0
2022-04-18-03,367.8,22.3,598,0.8,0,17.8,0
2022-04-18-04,367.8,22.3,598,0.6,0,18.1,0
2022-04-18-05,367.8,22.3,598,0.4,0,18.4,0
2022-04-18-06,241.9,22.3,598,0.7,0.1,19.9,0
2022-04-18-07,193.8,22.3,598,1.1,1,21.1,0
2022-04-18-08,121.7,22.3,598,3.7,1,22.7,0
2022-04-18-09,201.8,22.3,598,3.6,1,24.9,0
2022-04-18-10,201.8,22.3,598,2.6,1,25.6,0
2022-04-18-11,121.7,22.3,598,3.8,1,26.1,0
2022-04-18-12,198.5,22.3,598,4.9,1,25.5,0
2022-04-18-13,213.9,22.3,598,4.7,1,25.8,0
2022-04-18-14,121.8,22.3,598,5.2,1,24.6,0
2022-04-18-15,95,22.3,598,3.8,1,22.9,0
2022-04-18-16,80,22.3,595,4.9,1,21.8,0
2022-04-18-17,26.6,22.3,595,4.6,0.3,21.2,0
2022-04-18-18,10.8,22.3,595,2.3,0,20.8,0
2022-04-18-19,33.8,22.3,595,3.2,0,20.2,0
2022-04-18-20,106.8,22.3,598,2.7,0,20,0
2022-04-18-21,186.7,22.3,598,1.7,0,19.6,0
2022-04-18-22,275.1,22.3,598,1.4,0,19.8,0
2022-04-18-23,271.8,22.3,598,2.3,0,20,0
2022-04-19-00,275.1,22.3,598,1.3,0,19.5,0
2022-04-19-01,275.1,22.3,598,3.2,0,19.5,0
2022-04-19-02,271.8,22.3,598,2.5,0,19.3,0
2022-04-19-03,271.8,22.3,598,3.6,0,19,0
2022-04-19-04,271.8,22.3,598,2.8,0,18.4,0
2022-04-19-05,271.8,22.3,598,1.4,0,18.9,0
2022-04-19-06,271.8,22.3,598,4.9,0.2,18.2,0
2022-04-19-07,201.8,22.3,598,4.7,1,18.9,0
2022-04-19-08,95,22.3,598,3.5,1,20,0
2022-04-19-09,95,22.3,598,2,1,21,0
2022-04-19-10,201.8,22.3,598,3.9,1,20.7,0
2022-04-19-11,197.5,22.3,598,2.9,1,19.6,0
2022-04-19-12,241.8,22.3,598,4,0.9,18.4,0
2022-04-19-13,183.6,22.3,598,2.9,1,17.9,0
2022-04-19-14,106.7,22.3,598,2.1,1,18.4,0
2022-04-19-15,106.7,22.3,598,2.7,0.1,18.4,0
2022-04-19-16,33.8,22.3,595,3.3,0.1,18.2,0
2022-04-19-17,80,22.3,598,3.8,0,17.7,0
2022-04-19-18,21.5,22.3,595,2.3,0,17.1,0
2022-04-19-19,10.8,22.3,595,2.1,0,17,0
2022-04-19-20,80,22.3,598,1.3,0,17.2,0
2022-04-19-21,106.8,22.3,598,1.7,0,17.1,0
2022-04-19-22,203.5,22.3,598,2.8,0,16.8,0
2022-04-19-23,276.8,22.3,598,1.4,0,17.1,0
2022-04-20-00,276.8,22.3,598,0.9,0,17.2,0
2022-04-20-01,256.8,22.3,598,1.9,0,17.5,0
2022-04-20-02,271.8,22.3,598,1.5,0,17.7,0
2022-04-20-03,271.8,22.3,598,3.1,0,17.7,0
2022-04-20-04,271.8,22.3,598,3,0,17.6,0
2022-04-20-05,271.7,22.3,598,1.3,0,17.3,0
2022-04-20-06,275.1,22.3,598,1.3,0,18.4,0
2022-04-20-07,168.3,22.3,598,0.7,0.7,20.1,0
2022-04-20-08,106.7,22.3,598,2.4,1,23.2,0
2022-04-20-09,106.7,22.3,598,1.9,1,23.6,0
2022-04-20-10,106.7,22.3,598,3.9,1,24.1,0
2022-04-20-11,186.8,22.3,598,3.6,1,24.8,0
2022-04-20-12,244.5,22.3,598,3.6,1,25.2,0
2022-04-20-13,183.6,22.3,598,3.4,1,25.3,0
2022-04-20-14,186.8,22.3,598,4.5,1,24.5,0
2022-04-20-15,186.8,22.3,598,3,1,24.6,0
2022-04-20-16,80,22.3,598,2.9,1,23.7,0
2022-04-20-17,153.3,22.3,598,3,0.5,22.7,0
2022-04-20-18,80,22.3,598,2.4,0,22.2,0
2022-04-20-19,80,22.3,598,1.7,0,21.8,0
2022-04-20-20,153.3,22.3,598,2.6,0,21.8,0
2022-04-20-21,80,22.3,598,1.8,0,21.8,0
2022-04-20-22,186.8,22.3,598,0.4,0,21.3,0
2022-04-20-23,260.1,22.3,598,0.4,0,21.3,0
2022-04-21-00,153.3,22.3,598,0.7,0,20.9,0
2022-04-21-01,275,22.3,598,1.7,0,20.6,0
2022-04-21-02,271.8,22.3,598,1,0,20.9,0
2022-04-21-03,391.8,22.3,598,0.3,0,20.5,0
2022-04-21-04,271.8,22.3,598,1.8,0,20.3,0
2022-04-21-05,271.8,22.3,598,2.6,0,20.1,0
2022-04-21-06,271.7,22.3,599,1.8,0.5,21,0
2022-04-21-07,271.8,22.3,599,1.9,1,21.7,0
2022-04-21-08,121.7,22.3,599,1.7,1,24.2,0
2022-04-21-09,95,22.3,599,2.6,1,25.2,0
2022-04-21-10,201.8,22.3,599,3.1,1,26.6,0
2022-04-21-11,201.8,22.3,599,2.7,1,27.5,0
2022-04-21-12,246.5,22.3,599,2,1,28.5,0
2022-04-21-13,201.8,22.3,599,2.4,1,28.7,0
2022-04-21-14,186.7,22.3,599,2.2,1,29.1,0
2022-04-21-15,186.7,22.3,599,2.6,1,28.1,0
2022-04-21-16,35.5,22.3,595,2.4,1,27.4,0
2022-04-21-17,80,22.3,599,1.6,0.4,26.3,0
2022-04-21-18,10.8,22.3,595,1.1,0,25.6,0
2022-04-21-19,10.8,22.3,595,0.4,0,25.5,0
2022-04-21-20,80,22.3,598,0.3,0,25,0
2022-04-21-21,80,22.3,599,0,0,24.5,0
2022-04-21-22,80,22.3,599,0,0,24.6,0
2022-04-21-23,203.4,22.3,599,0,0,24,0
2022-04-22-00,256.8,22.3,599,0,0,23.8,0
2022-04-22-01,256.8,22.3,599,0,0,23.3,0
2022-04-22-02,256.8,22.3,599,0,0,23.4,0
2022-04-22-03,271.8,22.3,599,0.8,0,22.5,0
2022-04-22-04,271.8,22.3,599,0,0,22.4,0
2022-04-22-05,271.8,22.3,599,0.3,0,22.2,0
2022-04-22-06,271.8,22.3,599,0,0.5,24,0
2022-04-22-07,271.8,22.3,599,0.3,1,26.6,0
2022-04-22-08,80,22.3,599,0.8,1,27.8,0
2022-04-22-09,95,22.3,599,0.6,1,31,0
2022-04-22-10,213.7,22.3,599,0.6,1,31.3,0
2022-04-22-11,95,22.3,599,1.8,1,31.1,0
2022-04-22-12,193.7,22.3,599,3.2,1,30.9,0
2022-04-22-13,75,22.3,599,3.9,1,30.7,0
2022-04-22-14,89.6,22.3,595,3,1,30.8,0
2022-04-22-15,10.8,22.3,595,3.1,1,30.6,0
2022-04-22-16,80,22.3,598,2.6,1,28.9,0
2022-04-22-17,80,22.3,599,1.5,0.8,28,0
2022-04-22-18,80,22.3,599,0.6,0,27,0
2022-04-22-19,6.7,22.3,595,0,0,26.4,0
2022-04-22-20,80,22.3,595,0,0,26.4,0
2022-04-22-21,10.8,22.3,595,0,0,26.1,0
2022-04-22-22,75,22.3,599,0.3,0,25.8,0
2022-04-22-23,197.6,22.3,599,0,0,25.8,0
2022-04-23-00,180,22.3,597,0,0,25.1,0
2022-04-23-01,92.7,22.3,597,0,0,25.3,0
2022-04-23-02,183.4,22.3,597,0,0,25.1,0
2022-04-23-03,260.1,22.3,597,0.3,0,24.3,0
2022-04-23-04,260.1,22.3,597,1.1,0,24.3,0
2022-04-23-05,256.8,22.3,597,1.6,0,24,0
2022-04-23-06,260.1,22.3,597,0.6,0,22.3,0
2022-04-23-07,256.8,22.3,597,1,0.4,22.8,0
2022-04-23-08,260.1,22.3,597,1.8,1,23.3,0
2022-04-23-09,256.9,22.3,597,0.9,1,23.5,0
2022-04-23-10,256.9,22.3,597,1.6,0.2,27.2,0
2022-04-23-11,256.8,22.3,597,1.8,0,29,0
2022-04-23-12,198.5,22.3,599,1.7,0,30.5,0
2022-04-23-13,298.8,22.3,597,1.2,0.3,30.6,0
2022-04-23-14,303.5,22.3,597,1.8,1,30.5,0
2022-04-23-15,203.5,22.3,597,1.7,1,30,0
2022-04-23-16,80,22.3,596,1.8,1,28.7,0
2022-04-23-17,82.7,22.3,596,0.8,0.6,28.6,0
2022-04-23-18,85,22.3,596,0.4,0,26.7,0
2022-04-23-19,85,22.3,596,0.3,0,26.3,0
2022-04-23-20,85,22.3,596,0,0,26.1,0
2022-04-23-21,85,22.3,596,0.5,0,25.9,0
2022-04-23-22,106.7,22.3,597,0,0,25.4,0
2022-04-23-23,186.7,22.3,597,0.7,0,24.8,0
2022-04-24-00,80,22.3,597,0.5,0,24.1,0
2022-04-24-01,153.3,22.3,597,0.5,0,24.1,0
2022-04-24-02,260.1,22.3,597,0.3,0,23.7,0
2022-04-24-03,256.9,22.3,597,1,0,24.3,0
2022-04-24-04,256.8,22.3,597,1.1,0,23.4,0
2022-04-24-05,260.1,22.3,597,0,0,23.9,0
2022-04-24-06,256.8,22.3,597,0.6,0.6,25.5,0
2022-04-24-07,256.8,22.3,597,1.2,1,27.7,0
2022-04-24-08,261.8,22.3,598,1.5,1,29.3,0
2022-04-24-09,256.8,22.3,598,1.7,1,29.8,0
2022-04-24-10,256.8,22.3,598,1.7,1,31.8,0
2022-04-24-11,271.8,22.3,598,4.1,1,30.3,0
2022-04-24-12,271.8,22.3,598,3.4,1,30.3,0
2022-04-24-13,271.8,22.3,598,2.5,1,30.9,0
2022-04-24-14,276.9,22.3,597,3.2,1,30.8,0
2022-04-24-15,276.9,22.3,597,2.7,1,30.3,0
2022-04-24-16,153.3,22.3,597,2.6,1,29.6,0
2022-04-24-17,158.4,22.3,597,2.3,0.6,27.9,0
2022-04-24-18,80,22.3,596,1.5,0,26.7,0
2022-04-24-19,80,22.3,596,0.7,0,26.7,0
2022-04-24-20,80,22.3,595,0.3,0,25.9,0
2022-04-24-21,80,22.3,595,0.4,0,26.4,0
2022-04-24-22,153.4,22.3,597,0.3,0,25.5,0
2022-04-24-23,153.9,22.3,597,0.7,0,24.8,0
2022-04-25-00,256.8,22.3,598,0,0,24.7,0
2022-04-25-01,256.9,22.3,598,0,0,24.6,0
2022-04-25-02,271.8,22.3,598,0,0,24.9,0
2022-04-25-03,271.8,22.3,598,0,0,24.7,0
2022-04-25-04,291.8,22.3,598,0,0,25,0
2022-04-25-05,256.8,22.3,598,0.5,0,24.4,0
2022-04-25-06,260.1,22.3,598,0.6,0.6,26.5,0
2022-04-25-07,178.8,22.3,598,1.6,1,28,0
2022-04-25-08,186.8,22.3,598,1.4,1,29.8,0
2022-04-25-09,186.8,22.3,598,2.8,1,30.5,0
2022-04-25-10,186.8,22.3,598,3,1,30.2,0
2022-04-25-11,106.8,22.3,598,3.9,1,30.2,0
2022-04-25-12,298.8,22.3,598,3.9,1,30.7,0
2022-04-25-13,203.4,22.3,598,3.7,1,31,0
2022-04-25-14,106.7,22.3,598,4.8,1,29.3,0
2022-04-25-15,108.7,22.3,598,3,1,29.5,0
2022-04-25-16,31.8,22.3,595,3.2,1,28.6,0
2022-04-25-17,10.8,22.3,595,0.9,0.6,28.5,0
2022-04-25-18,31.8,22.3,595,0.8,0,28.1,0
2022-04-25-19,10.8,22.3,595,0.6,0,25.9,0
2022-04-25-20,10.8,22.3,595,0.5,0,25,0
2022-04-25-21,106.7,22.3,598,0.9,0,24.7,0
2022-04-25-22,186.8,22.3,598,0.8,0,24.6,0
2022-04-25-23,260.1,22.3,598,1.3,0,24.6,0
2022-04-26-00,347.4,22.3,598,1.1,0,24.8,0
2022-04-26-01,367.8,22.3,598,0.7,0,24.5,0
2022-04-26-02,367.8,22.3,598,0.8,0,23.9,0
2022-04-26-03,367.8,22.3,598,0.7,0,24.4,0
2022-04-26-04,407.9,22.3,598,0,0,23.8,0
2022-04-26-05,408,22.3,598,0.6,0,23.7,0
2022-04-26-06,487.8,22.3,598,0.8,0.8,25.5,0
2022-04-26-07,527.8,22.3,598,2.2,1,27.8,0
2022-04-26-08,216.3,22.3,598,2.4,1,29,0
2022-04-26-09,26.1,22.3,595,3.3,1,30.9,0
2022-04-26-10,118.3,22.3,598,2.3,1,32.4,0
2022-04-26-11,138.3,22.3,598,2.4,1,32.3,0
2022-04-26-12,241.8,22.3,598,3.2,1,33.2,0
2022-04-26-13,138.3,22.3,598,3.6,1,33.7,0
2022-04-26-14,37.6,22.3,595,4.2,1,33,0
2022-04-26-15,0,22.3,595,3,1,32.1,0
2022-04-26-16,0,22.3,595,2.7,1,31.1,0
2022-04-26-17,0,22.3,595,2.6,0.6,29.2,0
2022-04-26-18,0,22.3,595,1.5,0,28.1,0
2022-04-26-19,0,22.3,595,1,0,27.3,0
2022-04-26-20,0,22.3,595,0.5,0,26.6,0
2022-04-26-21,0,22.3,595,0.9,0,26.5,0
2022-04-26-22,90.3,22.3,598,0.8,0,26.2,0
2022-04-26-23,193.7,22.3,598,1.2,0,26.1,0
2022-04-27-00,316.2,22.3,598,0.5,0,26.2,0
2022-04-27-01,359.8,22.3,598,0.5,0,26,0
2022-04-27-02,367.8,22.3,598,0.7,0,25.5,0
2022-04-27-03,407.8,22.3,598,0,0,25.1,0
2022-04-27-04,407.8,22.3,598,0.4,0,24.8,0
2022-04-27-05,367.8,22.3,598,0,0,24.5,0
2022-04-27-06,367.8,22.3,598,1,0.6,26.7,0
2022-04-27-07,407.8,22.3,598,1.3,1,28,0
2022-04-27-08,291.1,22.3,598,1.8,1,30.3,0
2022-04-27-09,171,22.3,598,2.1,1,31.7,0
2022-04-27-10,171,22.3,598,1.7,1,33.1,0
2022-04-27-11,202.7,22.3,598,3.8,1,31.4,0
2022-04-27-12,281.8,22.3,598,2.8,1,31.9,0
2022-04-27-13,143,22.3,598,3.9,1,31.9,0
2022-04-27-14,14.1,22.3,595,4.2,1,31.6,0
2022-04-27-15,6.7,22.3,595,2.8,1,31.3,0
2022-04-27-16,80,22.3,598,3.8,1,29.9,0
2022-04-27-17,80,22.3,598,3.3,0.6,27.8,0
2022-04-27-18,80,22.3,598,2.4,0,27.1,0
2022-04-27-19,80,22.3,598,1.9,0,26.8,0
2022-04-27-20,80,22.3,598,1.3,0,26.3,0
2022-04-27-21,6.7,22.3,595,1.5,0,25.8,0
2022-04-27-22,191,22.3,598,1.7,0,25.3,0
2022-04-27-23,329.8,22.3,598,1.3,0,25,0
2022-04-28-00,196.3,22.3,598,1.4,0,24.8,0
2022-04-28-01,319.9,22.3,598,0.8,0,24.6,0
2022-04-28-02,319.9,22.3,598,1.3,0,24.8,0
2022-04-28-03,359.9,22.3,598,1.1,0,24.4,0
2022-04-28-04,439.8,22.3,598,1.5,0,24.5,0
2022-04-28-05,439.9,22.3,598,2.4,0,24.2,0
2022-04-28-06,359.9,22.3,598,1.7,0.2,25.3,0
2022-04-28-07,319.9,22.3,598,1.8,1,26.7,0
2022-04-28-08,291.8,22.3,598,0.9,1,28.6,0
2022-04-28-09,95,22.3,598,1.6,1,30,0
2022-04-28-10,213.8,22.3,598,4.8,1,29.3,0
2022-04-28-11,95,22.3,598,4.7,1,29.3,0
2022-04-28-12,197.1,22.3,598,3.6,1,29.9,0
2022-04-28-13,75,22.3,598,3.5,1,28.6,0
2022-04-28-14,6.7,22.3,595,2.6,1,28.3,0
2022-04-28-15,6.7,17.3,595,2.3,1,28.4,0
2022-04-28-16,80,17.3,598,1.8,1,28.6,0
2022-04-28-17,80,22.3,598,1.3,0.1,28,0
2022-04-28-18,80,22.3,598,0.6,0,27.2,0
2022-04-28-19,80,22.3,598,0.7,0,26.2,0
2022-04-28-20,80.1,22.3,595,0.6,0,25.6,0
2022-04-28-21,10.8,22.3,595,0,0,25.2,0
2022-04-28-22,95,22.3,598,0,0,25.1,0
2022-04-28-23,198.4,22.3,598,0.6,0,24.5,0
2022-04-29-00,271.9,22.3,598,0,0,24.4,0
2022-04-29-01,319.8,22.3,598,0.4,0,24.1,0
2022-04-29-02,367.8,22.3,598,0.9,0,24.5,0
2022-04-29-03,367.7,22.3,598,0.8,0,24.5,0
2022-04-29-04,367.7,22.3,598,0,0,24,0
2022-04-29-05,367.7,22.3,599,0.5,0,24.1,0
2022-04-29-06,367.7,22.3,599,0.3,0.7,26.6,0
2022-04-29-07,367.7,22.3,598,0.9,1,27.6,0
2022-04-29-08,158.3,17.3,598,2.2,1,29.2,0
2022-04-29-09,187,17.3,598,2.2,1,30.4,0
2022-04-29-10,187,17.3,598,2.4,1,31.5,0
2022-04-29-11,136.9,17.3,598,2.5,1,30.9,0
2022-04-29-12,183.7,17.3,598,3.3,1,30.9,0
2022-04-29-13,60.3,17.3,598,3.3,1,31.2,0
2022-04-29-14,80,17.3,598,2.4,1,31,0
2022-04-29-15,10.8,17.3,590,4.3,1,30.5,0
2022-04-29-16,80,17.3,598,5.8,1,27.8,0
2022-04-29-17,80,17.3,598,4.3,0.6,27.2,0
2022-04-29-18,80,22.3,598,4.2,0,26.2,0
2022-04-29-19,80,22.3,598,3.3,0,25.1,0
2022-04-29-20,80,22.3,598,3.3,0,24.3,0
2022-04-29-21,10.8,22.3,595,3.2,0,23.5,0
2022-04-29-22,55.3,22.3,595,2.1,0,23,0
2022-04-29-23,178.7,22.3,598,2.7,0,22.4,0
2022-04-30-00,117.1,22.3,597,3.5,0,21.7,1
2022-04-30-01,223.8,22.3,596,2.7,0,22.1,1
2022-04-30-02,293.8,22.3,596,2.6,0,22,1
2022-04-30-03,293.7,22.3,596,1.8,0,21.9,1
2022-04-30-04,293.8,22.3,596,2.8,0,22,1
2022-04-30-05,293.8,22.3,596,2.3,0,22.1,1
2022-04-30-06,293.8,22.3,596,2.4,0.2,22.5,1
2022-04-30-07,413.8,22.3,596,3.2,0.9,22.7,1
2022-04-30-08,413.8,22.3,596,2.1,1,24.2,1
2022-04-30-09,313.8,22.3,596,2.7,1,25.7,1
2022-04-30-10,293.8,22.3,596,2.7,1,27.6,1
2022-04-30-11,220.5,22.3,596,2.5,1,28.8,1
2022-04-30-12,220.5,22.3,596,4.6,1,29.2,1
2022-04-30-13,364.5,22.3,596,4.4,1,28.8,1
2022-04-30-14,223,22.3,596,5.4,1,27.5,1
2022-04-30-15,249.8,22.3,597,5.4,1,26.7,1
2022-04-30-16,190.3,22.3,597,4.8,1,26.2,1
2022-04-30-17,117,22.3,597,4.3,0.4,25,1
2022-04-30-18,80,22.3,595,4.1,0,23.8,1
2022-04-30-19,80,22.3,597,4,0,22.9,1
2022-04-30-20,80,22.3,597,1.4,0,22.7,1
2022-04-30-21,190.3,22.3,597,2.4,0,22.8,1
2022-04-30-22,117,22.3,597,2.3,0,21.8,1
2022-04-30-23,117,22.3,597,3.4,0,21.6,1
2022-05-01-00,168.3,22.3,597,2.7,0,21.6,1
2022-05-01-01,275.1,22.3,596,2.6,0,21.3,1
2022-05-01-02,275.1,22.3,596,2.7,0,21.3,1
2022-05-01-03,271.8,22.3,596,2.9,0,21.1,1
2022-05-01-04,331.8,22.3,596,2.6,0,21.1,1
2022-05-01-05,293.8,22.3,596,3.5,0,21.2,1
2022-05-01-06,291.8,22.3,596,3.3,0.5,21.7,1
2022-05-01-07,291.8,22.3,596,3.6,1,22.2,1
2022-05-01-08,271.8,22.3,596,3.8,1,23.1,1
2022-05-01-09,323.1,22.3,596,4.5,1,24.2,1
2022-05-01-10,271.8,22.3,596,5.8,1,23.7,1
2022-05-01-11,271.8,22.3,596,5.4,1,24.6,1
2022-05-01-12,271.8,22.3,596,5,1,24.4,1
2022-05-01-13,319.8,22.3,596,5.2,1,23.6,1
2022-05-01-14,319.8,22.3,596,5.1,1,22.1,1
2022-05-01-15,323.1,22.3,596,5.2,1,22.1,1
2022-05-01-16,275.1,22.3,597,5.3,0.1,21,1
2022-05-01-17,80,22.3,597,5.5,0,20.5,1
2022-05-01-18,80,22.3,597,4.4,0,20,1
2022-05-01-19,80,22.3,597,4,0,19.5,1
2022-05-01-20,80,22.3,595,3.1,0,19.4,1
2022-05-01-21,80,22.3,595,2.9,0,18.9,1
2022-05-01-22,180.1,22.3,597,3.9,0,18.2,1
2022-05-01-23,256.8,22.3,597,5,0,17.1,1
2022-05-02-00,291.8,22.3,599,5.4,0,16.5,1
2022-05-02-01,319.8,22.3,598,2.9,0,16.6,1
2022-05-02-02,319.8,22.3,598,2.6,0,16.1,1
2022-05-02-03,319.8,22.3,598,2.2,0,15.9,1
2022-05-02-04,367.8,22.3,598,1.9,0,16,1
2022-05-02-05,367.8,22.3,598,3.2,0,15.8,1
2022-05-02-06,367.8,22.3,598,3.2,0,15.7,1
2022-05-02-07,367.8,22.3,598,2,0,16.4,1
2022-05-02-08,391.8,22.3,599,2.6,0,17.2,1
2022-05-02-09,153.3,22.3,599,3.8,0.6,17.9,1
2022-05-02-10,153.3,22.3,599,2.4,1,18,1
2022-05-02-11,153.3,22.3,599,3.3,0.9,17.7,1
2022-05-02-12,153.3,22.3,599,3.2,0.9,17.7,1
2022-05-02-13,80,22.3,599,3.4,1,18,1
2022-05-02-14,153.3,22.3,599,4.2,0.8,17.7,1
2022-05-02-15,153.3,22.3,599,1.8,0.3,18.2,1
2022-05-02-16,153.3,22.3,599,4.2,0,17.3,1
2022-05-02-17,153.3,22.3,599,2.9,0,16.6,1
2022-05-02-18,80,22.3,595,3.5,0,16,1
2022-05-02-19,80,22.3,595,1.7,0,16.2,1
2022-05-02-20,168.3,22.3,599,3.4,0,15.9,1
2022-05-02-21,168.3,22.3,599,1.6,0,15.8,1
2022-05-02-22,275.1,22.3,599,1.1,0,15.9,1
2022-05-02-23,275.2,22.3,599,2,0,16.1,1
2022-05-03-00,367.8,22.3,599,1.7,0,16.2,0
2022-05-03-01,367.8,22.3,598,2.4,0,16.4,0
2022-05-03-02,367.8,22.3,598,1.2,0,16.6,0
2022-05-03-03,367.8,22.3,598,1,0,16.6,0
2022-05-03-04,367.8,22.3,598,1.2,0,16.7,0
2022-05-03-05,367.8,22.3,598,1,0,17.1,0
2022-05-03-06,319.8,22.3,598,1.3,0,17.8,0
2022-05-03-07,271.8,22.3,598,0.3,0.4,19,0
2022-05-03-08,133.3,22.3,599,0.7,1,20.4,0
2022-05-03-09,153.3,22.3,599,0.7,1,21.8,0
2022-05-03-10,153.3,22.3,599,1,1,22.6,0
2022-05-03-11,153.3,22.3,599,0.7,1,24.5,0
2022-05-03-12,386.8,22.3,599,0.7,1,25.3,0
2022-05-03-13,153.3,22.3,599,1.7,1,25.7,0
2022-05-03-14,180,22.3,599,1.3,1,25.7,0
2022-05-03-15,153.3,22.3,599,1,0.3,24.4,0
2022-05-03-16,83.3,22.3,599,0.9,0,22.9,0
2022-05-03-17,80,22.3,595,0.8,0,23,0
2022-05-03-18,80,22.3,595,0.7,0,22.5,0
2022-05-03-19,80,22.3,595,0.3,0,22.3,0
2022-05-03-20,195.1,22.3,599,0.5,0,22.3,0
2022-05-03-21,168.3,22.3,599,0,0,22.2,0
2022-05-03-22,271.8,22.3,599,0.3,0,21.9,0
2022-05-03-23,271.9,22.3,599,0,0,21.7,0
2022-05-04-00,367.8,22.3,598,0,0,21.7,0
2022-05-04-01,367.9,22.3,598,0.4,0,21.6,0
2022-05-04-02,367.9,22.3,598,0,0,21.5,0
2022-05-04-03,367.8,22.3,598,0,0,21.4,0
2022-05-04-04,367.9,22.3,598,1.4,0,21.6,0
2022-05-04-05,367.8,22.3,598,0.6,0,21.8,0
2022-05-04-06,367.8,22.3,598,0.5,0.1,22.4,0
2022-05-04-07,367.8,22.3,599,1.2,0.8,22.6,0
2022-05-04-08,291.8,22.3,599,0.4,1,23.9,0
2022-05-04-09,169.4,21.2,599,1,1,25.5,0
2022-05-04-10,292.9,21.2,599,2.2,1,26,0
2022-05-04-11,340.9,21.2,599,2.3,1,26.3,0
2022-05-04-12,320.9,21.2,598,2.8,1,27.7,0
2022-05-04-13,324.2,21.2,599,2.9,1,27.8,0
2022-05-04-14,244.2,21.2,599,3.2,1,27.5,0
2022-05-04-15,217.5,21.2,599,2.9,1,26.9,0
2022-05-04-16,80,21.2,595,2.7,1,27.1,0
2022-05-04-17,169.4,21.2,599,2.1,0.5,26.4,0
2022-05-04-18,80,21.2,595,2.1,0,25.5,0
2022-05-04-19,80,21.2,595,1.9,0,24.8,0
2022-05-04-20,169.4,21.2,599,2.2,0,24.4,0
2022-05-04-21,169.4,21.2,599,1.3,0,24.1,0
2022-05-04-22,149.4,21.2,599,0,0,23.6,0
2022-05-04-23,275.1,22.3,599,1.3,0,23.1,0
2022-05-05-00,271.8,22.3,599,1,0,24.2,0
